id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
32351333,Vanzeleres 285 - Suite 001,242790857,Vanzeleres,PORTO,Ramalde,41.16186,-8.63384,Private room,72,2,0,,,9,363,0,75330/AL
32351356,"MEET IN PORTO, Apartamento 1",158187683,Nuno,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13404,-8.61029,Entire home/apt,54,2,2,2022-08-06,0.04,15,352,1,91246/AL
31853784,Bhome 1 - Quarto a 500 m da Praia de Matosinhos,236873369,Carluz,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17531,-8.68574,Private room,45,1,1,2019-06-30,0.02,3,350,0,97153/AL
32352763,Vanzeleres 285 - Suite 002,242790857,Vanzeleres,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16024,-8.63201,Private room,72,2,0,,,9,363,0,75330/AL
32666158,METRO STATION 2D,245616635,Ricardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15785,-8.622,Entire home/apt,100,3,17,2022-09-18,0.38,1,0,4,83004/AL
32355165,Aurora Mezzanine by LovelyStay,241247514,Aurora,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14243,-8.61378,Entire home/apt,58,2,162,2022-11-24,3.57,2,231,57,91449/AL
32681931,Bhome 2 - Quarto a 500 m da Praia de Matosinhos,236873369,Carluz,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17552,-8.68529,Private room,35,1,1,2019-09-20,0.03,3,350,0,97153/AL
31864910,"2 bedrooms house with city view, furnished terrace and wifi at Alfena - 7 km away from the beach",137500257,"Loic, Estelle & Co",VALONGO,Alfena,41.224361,-8.531584,Entire home/apt,67,2,2,2021-06-10,0.05,4,365,0,18477/AL
32373624,Comercio RIBEIRA Luxury Executive Apartment,26770652,Brenda,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14295,-8.61421,Entire home/apt,215,1,141,2022-12-13,3.23,2,2,64,101602/AL
31876986,Santa Catarina Home by Porto City Hosts,101838501,Porto City Hosts,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15247,-8.60489,Entire home/apt,45,1,13,2022-11-01,0.30,59,349,4,22956/AL
31884202,*Miradouro & views DOURO RIVER * NEW HOUSE *,238984010,Lovely Apartment Miradouro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1415,-8.60876,Entire home/apt,105,2,44,2022-07-10,0.95,1,0,13,92188/AL
32684588,Lapa Premium Apartment | Elevator | Groups,245754090,José Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16135,-8.61504,Entire home/apt,58,1,23,2022-11-11,0.51,1,349,9,74637/AL
32686332,At Home in Authentic Porto 6,87349816,David,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14831,-8.60311,Entire home/apt,75,2,8,2019-09-24,0.19,3,0,0,Exempt
32378014,GuestReady - Italian Park Flat,243121242,GuestReady,PORTO,Lordelo do Ouro e Massarelos,41.15416,-8.62817,Entire home/apt,59,1,93,2022-11-21,2.13,1,268,43,13907/AL
32687490,Flight Themed Studio in Historic Building With Pool,245281907,Casa Da Praça,PORTO,Bonfim,41.14506,-8.59925,Entire home/apt,74,2,34,2022-09-27,0.75,6,348,4,86243/AL
32688065,Luggage Themed Studio in Historic Building With Pool,245281907,Casa Da Praça,PORTO,Bonfim,41.14559,-8.60058,Entire home/apt,74,2,29,2022-03-28,0.64,6,353,1,86243/AL
31903100,CH Casas das Caldeiras 3,239156393,Cool House,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14463,-8.6149,Entire home/apt,65,2,60,2022-12-11,4.68,5,153,59,113488/AL
32383555,OPC Pool&Fitness - Loft Standard Duplex Vista Rua,153745488,José,PORTO,Bonfim,41.15673,-8.60411,Entire home/apt,94,1,17,2022-08-14,0.37,65,335,1,90125/AL
32394989,Charming Flat w/ Netflix | River View,12730028,Host Wise,PORTO,Bonfim,41.14268,-8.60116,Entire home/apt,50,1,51,2022-12-02,1.14,190,303,12,89140/AL
31919817,"Vivenda Isabel, uma casa acolhedora",192066230,Evangelina,SANTO TIRSO,Agrela,41.26254,-8.47417,Entire home/apt,47,2,48,2022-12-05,1.05,1,336,27,Exempt
31925325,Almada Porto Downtown by Guest SPA,8767890,Susana & Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15111,-8.61193,Entire home/apt,39,3,162,2022-11-07,3.44,26,348,49,91679/AL
32688713,Sports Themed Studio in Historic Building with Pool,245281907,Casa Da Praça,PORTO,Bonfim,41.14559,-8.5991,Entire home/apt,74,2,28,2022-04-24,0.61,6,353,1,86243/AL
32689045,Yacht Themed Studio in Historic Building With Pool,245281907,Casa Da Praça,PORTO,Bonfim,41.14515,-8.59996,Entire home/apt,74,2,21,2022-09-01,0.47,6,353,2,86243/AL
32690597,Mel Downtown Apartments. Lovely neighborhood,245770618,Marco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14708,-8.60222,Entire home/apt,70,2,20,2019-09-26,0.44,1,0,0,82306/AL
32395979,Comfy Sunny Flat w/ Netflix,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15756,-8.61341,Entire home/apt,50,1,29,2022-10-05,0.63,190,346,11,97515/AL
31926219,Great&Cosy Bolhão Studio Porto Center,72089785,Magda,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15065,-8.60772,Entire home/apt,500,365,2,2019-03-13,0.04,1,0,0,89993/AL
32832074,OPC Pool&Fitness - Apt. Deluxe c/Terraço 4Guests,153745488,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15782,-8.60565,Entire home/apt,153,1,24,2022-10-05,0.53,65,278,8,91572/AL
32836116,São Bento Cardosas Studio by Porto City Hosts,101838501,Porto City Hosts,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14557,-8.61213,Entire home/apt,49,1,46,2022-11-19,1.01,59,262,10,87302/AL
32397068,"MEET IN PORTO, Apartamento 3",158187683,Nuno,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13435,-8.61194,Entire home/apt,64,2,6,2022-07-25,0.13,15,329,1,91246/AL
32398237,"MEET IN PORTO, Apartamento 2",158187683,Nuno,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13482,-8.61171,Entire home/apt,54,2,5,2022-05-27,0.11,15,346,1,91246/AL
32710659,Light & Airy Historic Centre House with Balconies,183262820,Sharon,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14491,-8.60972,Entire home/apt,299,3,87,2022-12-02,1.90,1,69,36,126665/AL
32398849,Family Studio Superior CAR PARK,198631167,Sleepover,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14828,-8.62189,Entire home/apt,51,4,5,2022-07-23,0.11,11,340,1,72468/AL
32415903,Your Opo Stories 1F,16922131,YourOpo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14831,-8.60524,Entire home/apt,189,1,2,2022-08-12,0.07,86,362,1,87521/AL
32714766,Mouzinho Rooftop View - Map House,245989121,Isabel & Igor,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14395,-8.61221,Entire home/apt,94,2,135,2022-11-21,2.98,14,83,35,88723/AL
32716981,Comercio RIBEIRA Luxury Penthouse Apartment,26770652,Brenda,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14318,-8.61503,Entire home/apt,288,1,150,2022-12-11,3.39,2,3,65,101707/AL
32838699,Quarto 3 camas Solteiro,247037975,Sivonete,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38591,-8.76595,Private room,25,1,3,2019-07-26,0.07,1,0,0,Exempt
32418023,My Own Private 1960s One Bedroom Apartment,22572449,Luís,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15378,-8.61387,Entire home/apt,57,3,74,2022-11-20,1.68,5,343,42,46515/AL
32418471,Bombarda 451 Suites: Family Room CAR PARK,198631167,Sleepover,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15058,-8.62152,Entire home/apt,51,4,6,2019-07-18,0.13,11,347,0,72468/AL
32843582,PRIVATE ROOM 10 minutes drive to beach or Oporto,239813991,Cristina,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.10918,-8.6167,Private room,25,2,103,2022-12-01,2.25,1,38,45,Exempt
32855461,Domum | Apartamento T1 Premium,23800078,Domum,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1482,-8.62148,Entire home/apt,86,2,0,,,5,300,0,55909/AL
32732033,Suíte - vista para Casa da Música (FMO Apartments),245566239,Fmo,PORTO,Lordelo do Ouro e Massarelos,41.15825,-8.63172,Private room,70,2,1,2022-06-10,0.16,6,347,1,92255/AL
32739733,YOUROPO - Ribeira Porto 0,16922131,YourOpo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14035,-8.61413,Entire home/apt,314,1,23,2022-12-05,1.10,86,362,18,87491/AL
32739734,YOUROPO - Ribeira Porto 1,16922131,YourOpo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14035,-8.61413,Entire home/apt,304,1,11,2022-11-14,0.25,86,356,9,87496/AL
32739737,YOUROPO - Ribeira Porto 2,16922131,YourOpo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14035,-8.61413,Entire home/apt,294,1,99,2022-11-27,3.46,86,350,57,98174/AL
32420697,MERC PORTO CENTRAL PLACE,124699338,Merc,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14972,-8.61577,Entire home/apt,56,2,86,2022-12-01,1.88,11,357,40,37068/AL
32739739,YOUROPO - Ribeira Porto 3,16922131,YourOpo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.140327,-8.614205,Entire home/apt,461,1,87,2022-12-10,2.83,86,39,49,114582/AL
32742467,Oporto Yellow Villas 2,70050327,Alexandra,PORTO,Lordelo do Ouro e Massarelos,41.15388,-8.63086,Entire home/apt,115,2,3,2022-07-31,0.07,7,78,1,92189/AL
32864381,Flores Village Studio,234065093,Bernardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1453,-8.61333,Hotel room,170,1,0,,,7,0,0,4961
32864385,Flores Village Villa Superior,234065093,Bernardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14392,-8.61194,Hotel room,350,1,0,,,7,0,0,4961
32864386,Flores Village Loft Superior,234065093,Bernardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14387,-8.61387,Hotel room,150,1,0,,,7,0,0,4961
32864390,Flores Village Double Classic,234065093,Bernardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14411,-8.61393,Hotel room,140,1,0,,,7,0,0,4961
32864392,Flores Village Suite,234065093,Bernardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14364,-8.61258,Hotel room,155,1,0,,,7,0,0,4961
32864394,Flores Village Suite Superior,234065093,Bernardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14417,-8.61323,Hotel room,250,1,0,,,7,0,0,4961
32864397,Flores Village Suite Delixe,234065093,Bernardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1438,-8.61184,Hotel room,340,1,0,,,7,0,0,4961
32865357,Aurora Garden,199711890,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1519,-8.60756,Entire home/apt,45,2,12,2022-10-30,0.31,3,348,11,68490/AL
33249472,Sunset Room,69303400,Leandro,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38232,-8.74815,Private room,24,1,25,2022-12-10,0.58,2,355,18,Exempt
32754270,bedroom with balcony and shared bathroom,19998744,Marlene,PORTO,Lordelo do Ouro e Massarelos,41.14518,-8.63074,Private room,200,2,17,2019-09-18,0.38,5,0,0,41274/AL
33269711,Beija Flor4 Quarto com Suite,250524263,Entre Amigos,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16195,-8.62279,Private room,27,5,14,2022-11-19,0.36,28,60,8,93125/AL
32757574,Private double bedroom close to city centre,246351756,Ricardo,PORTO,Campanhã,41.173,-8.58191,Private room,25,2,1,2019-03-31,0.02,2,0,0,86542/AL
32881515,Gaia Central Apartment w/ Terrace,54662715,Mathieu,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12881,-8.61002,Entire home/apt,43,3,58,2022-11-19,1.28,5,94,25,55317
32883720,Viriato by PCALE - Estúdio Duplex,156319757,Viriato,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14593,-8.61966,Entire home/apt,65,2,6,2022-09-19,0.72,4,339,6,80123/AL
32888755,Sunny view to the Tower,67331203,Carla,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15027,-8.61435,Entire home/apt,45,2,53,2020-02-29,1.18,2,0,0,94168/AL
33273300,Space Travel Apartment,250561443,António,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1564,-8.61985,Entire home/apt,236,3,31,2022-09-18,0.69,1,292,1,91019/AL
32768175,Musas -  Porto City Center | Louge & Patio,246448097,Vítor Francisco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15795,-8.60664,Entire home/apt,54,3,49,2022-10-19,1.09,1,229,13,88722/AL
33288009,2BR Apartment in lovely Portuguese Fishing Village,54981748,Yudith,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.143959,-8.645768,Entire home/apt,72,2,48,2022-12-11,1.59,1,342,25,108761/AL
32783994,NEW! Stylish Downtown Romantic Loft + Free Parking,124064965,Miguel,PORTO,Bonfim,41.14782,-8.59562,Entire home/apt,71,2,178,2022-11-03,3.90,4,316,57,93515/AL
32889670,Fontaínhas Stylish Apartment by DA'HOME,246213171,DA'Home,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144318,-8.602694,Entire home/apt,77,2,52,2022-10-20,1.15,1,354,3,42586/AL
32891375,Double Room at So Cool Hostel Porto,7226039,So Cool Hostel Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15642,-8.62166,Private room,46,1,3,2022-10-26,0.19,12,339,2,6686/AL
33309429,Charming Bessa Apartment  w/park by Unique Hosts,444283165,Unique Hosts,PORTO,Ramalde,41.16098,-8.64283,Entire home/apt,125,2,53,2022-08-20,1.18,13,197,22,93247/AL
32787958,OPC Pool&Fitness - Apt. Deluxe Vista Rua e Jardim,153745488,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15701675415039,-8.60464096069336,Entire home/apt,105,1,19,2022-10-28,0.44,65,318,4,90128/AL
32788430,OPC Pool&Fitness - Apt. Superior Vista Piscina,153745488,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15759,-8.60551,Entire home/apt,98,1,19,2022-10-24,0.43,65,306,9,90129/AL
32799148,Single room close to city centre,246351756,Ricardo,PORTO,Campanhã,41.17492,-8.58192,Private room,20,2,1,2019-08-08,0.02,2,0,0,86542/AL
32801866,Apartamento completo na Boavista (FMO Apartments),245566239,Fmo,PORTO,Lordelo do Ouro e Massarelos,41.15795,-8.63226,Entire home/apt,160,2,5,2022-08-24,0.43,6,257,5,92255/AL
32802172,Apt Boavista - Casa da Música (FMO Apartments),245566239,Fmo,PORTO,Lordelo do Ouro e Massarelos,41.15825,-8.63172,Entire home/apt,85,2,2,2022-07-24,0.17,6,343,2,92255/AL
33314918,Casa da Encosta,120959753,Adelino - Paula,GONDOMAR,Melres e Medas,41.07489,-8.41345,Entire home/apt,200,3,64,2022-11-11,1.45,1,231,18,90943/AL
32896509,Trindade Family Apartment w/ Parking Place,124060965,Lurdes E Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15513,-8.6094,Entire home/apt,60,3,137,2022-11-30,3.04,4,162,32,85379/AL
32896546,Porto Plaza Delight,68874920,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1451,-8.60483,Entire home/apt,54,2,129,2022-11-18,2.82,4,338,45,91135/AL
33327708,"Romantic Getaway Suite - Trindade, Porto",195858923,Fernando,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15372,-8.6111,Entire home/apt,82,4,5,2019-09-22,0.11,1,364,0,35707/AL
32932472,Historic District Large Queen Room City View Apt.,40364160,Darren,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1437,-8.60909,Private room,47,2,26,2019-10-01,0.58,2,0,0,Exempt
32803641,Apartamento com Terraço-Boavista (FMO Apartments),245566239,Fmo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15922,-8.63264,Entire home/apt,100,2,3,2022-07-18,0.26,6,351,3,92255/AL
32803793,Apartamento vista Casa da Música (FMO Apartments),245566239,Fmo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.159,-8.63122,Entire home/apt,85,2,5,2022-09-16,0.12,6,268,3,92255/Al
33368236,Flores Plaza Apartment by Quay- Sé Cathedral view,251371518,Filipa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14323,-8.61364,Entire home/apt,79,2,153,2022-11-29,3.42,1,223,51,94699/AL
32948003,MAISON CONTEMPORAINE AVEC VUE SUR PARC,247936042,Liliana,AROUCA,Arouca e Burgo,40.93016,-8.25547,Entire home/apt,200,2,2,2022-11-01,0.72,1,355,2,113005/AL
33369388,Blue River - Balcony Panoramic View,34445965,Sérgio,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13352,-8.62159,Entire home/apt,120,2,0,,,5,0,0,51531/AL
32804017,Apartamento calmo na Boavista (FMO Apartments),245566239,Fmo,PORTO,Lordelo do Ouro e Massarelos,41.15825,-8.63172,Entire home/apt,90,2,2,2022-07-23,0.04,6,357,1,92255/AL
33382246,Your cosy spot,17039060,Lofts Of Sensations,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16221,-8.62264,Entire home/apt,74,2,22,2022-10-21,0.49,11,362,14,95240/AL
32809882,University House,246555275,Alexandra,PORTO,Paranhos,41.18242,-8.60729,Entire home/apt,59,2,0,,,1,0,0,Exempt
32949176,Lázaro 2 Bedroom Apartment,247947024,Ana E João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14604,-8.6022,Entire home/apt,102,4,69,2022-10-29,1.54,1,355,27,77219/AL
33384371,Get a Golden and Flower Flat,25966212,Elsa Pereira,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14707,-8.60276,Entire home/apt,70,2,54,2022-10-21,1.20,8,349,15,93334/AL
32980955,Magical Apartments Gaia/Porto,248214569,Nuno,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.12906,-8.60946,Entire home/apt,75,1,38,2022-10-30,0.85,1,356,10,16876/AL
32811490,BOUTIQUE Rentals-Toledo's One &Only Apt in RIBEIRA,185835,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14365,-8.61562,Entire home/apt,200,1,48,2022-10-19,1.06,22,336,8,92117/AL
33390865,Guest House. Casa.S. Martinho,251538630,João,OLIVEIRA DE AZEMÉIS,São Martinho da Gândara,40.844963,-8.514978,Private room,35,1,21,2022-11-17,0.48,1,214,12,621723/AL
32812078,Virtudes Flat,246833675,Virtudes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14568,-8.61761,Entire home/apt,90,2,4,2022-09-17,0.93,1,359,4,89793/AL
32982121,New Fabulous Deluxe apartment Oporto.,41161072,Dulce,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15515,-8.61073,Entire home/apt,40,2,104,2022-11-28,2.32,1,213,49,58856/AL
33391606,CM Vintage Apartments - Breiner,49819978,Oporto Guest,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1519,-8.61793,Entire home/apt,53,2,32,2022-10-23,0.74,22,361,13,93158/AL
33398134,"Apartamento T2, Aeroporto do Porto",251604192,Cristina,MAIA,Moreira,41.238,-8.66559,Entire home/apt,169,1,1,2022-08-18,0.25,7,245,1,93324/AL
32991699,The Ocean Experience Porto,191156089,Fernando,VILA NOVA DE GAIA,Canidelo,41.13122,-8.66941,Entire home/apt,291,2,115,2022-12-02,2.56,2,327,46,105134/AL
33000211,Casa de Cela- Casa das Cavalariças 1,209049373,Claudia,AROUCA,Urrô,40.92008,-8.29166,Entire home/apt,99,3,12,2022-08-24,0.29,3,0,4,Licença de utilizaçao 20/2002
33001372,Twin Room at So Cool Hostel Porto - Garden View,7226039,So Cool Hostel Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15756,-8.62155,Private room,53,1,2,2022-10-04,0.14,12,317,1,6686/AL
33001387,Familiar Room at So Cool Hostel Porto,7226039,So Cool Hostel Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15746,-8.62207,Private room,76,1,0,,,12,310,0,6686/AL
33008236,FLH Almada Cozy Apartment,3953109,Feels Like Home,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14708,-8.61289,Entire home/apt,63,1,71,2022-11-27,1.59,85,312,28,92715/AL
33011984,New | THE NEST 153 - Top Floor Terrace,225467066,Alexandra E Marcia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14452,-8.60282,Entire home/apt,61,3,112,2022-11-09,2.48,2,176,31,89949/AL
32824752,Oporto Yellow Villas 1,70050327,Alexandra,PORTO,Lordelo do Ouro e Massarelos,41.15349,-8.63067,Entire home/apt,144,2,2,2019-06-08,0.04,7,297,0,92943/AL
32828180,OPC Pool&Fitness - Loft Superior Vista Pátio,153745488,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15806,-8.60532,Entire home/apt,101,1,27,2022-05-29,0.61,65,339,1,90104/AL
32829178,OPC Pool&Fitness - Loft Premium Vista Piscina,153745488,José,PORTO,Bonfim,41.15631,-8.60361,Entire home/apt,109,1,26,2022-10-30,0.60,65,335,7,90130/AL
33419358,HOMELY PORTO,139110639,Ruis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14426,-8.60875,Entire home/apt,60,2,35,2020-09-06,0.78,59,293,0,93335/AL
32829703,OPC Pool&Fitness - Loft Deluxe Vista Piscina,153745488,José,PORTO,Bonfim,41.15767,-8.60372,Entire home/apt,113,1,23,2022-08-05,0.52,65,338,5,90131
33421797,Porto Trindade 332,251766454,Laure,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15348,-8.61024,Entire home/apt,38,2,147,2022-11-26,3.30,2,337,48,92660/AL
33732492,Porto Premium River View I,254274730,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14014,-8.61594,Entire home/apt,99,2,67,2022-12-07,1.56,2,348,40,98392/AL
33017959,OPS Sá de Noronha - Apt. Premium c/Varanda,153745488,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1478271484375,-8.615267753601074,Entire home/apt,139,1,7,2022-07-28,0.17,65,212,1,37839/AL
33018760,OPS Sá de Noronha - Deluxe Apt. With Balcony,153745488,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14889,-8.61561,Hotel room,148,1,1,2019-12-05,0.03,65,234,0,37841/AL
33029658,Enjoy Porto Rooftop 2BR near Downtown - 8 min walk,29845914,Diogo,PORTO,Bonfim,41.15752,-8.60408,Entire home/apt,81,2,82,2022-11-16,1.93,2,363,30,113506/AL
33422500,"Casa da Estivada, Outeiro, Vila do Conde",251776230,Ângelo,VILA DO CONDE,"Bagunte, Ferreiró, Outeiro Maior e Parada",41.3728,-8.6402,Entire home/apt,300,3,0,,,1,365,0,70765/AL
33428847,Sancha apartment - in the center near Aliados,251829873,Gereviana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1528,-8.60713,Entire home/apt,76,3,55,2022-11-28,1.24,1,336,32,91447/AL
33031232,Style Studio Apartment - Porto Downtown,248596096,Filipe,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15358,-8.61542,Entire home/apt,49,3,73,2022-11-28,1.64,1,220,44,41573/AL
33740403,"Apartamento T2, Aeroporto do Porto",251604192,Cristina,MAIA,Moreira,41.2391,-8.66371,Entire home/apt,143,1,3,2022-12-03,0.07,7,260,2,93324/AL
33740890,"Apartamento T2, Aeroporto do Porto",251604192,Cristina,MAIA,Moreira,41.2382,-8.66241,Entire home/apt,119,1,1,2022-08-16,0.24,7,260,1,93324/AL
33439549,HM - Living Batalha Square 1,47191303,Home Me,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14509,-8.60691,Entire home/apt,81,1,102,2022-11-19,2.28,41,0,19,80132/AL
33439846,(2)75 ㎡ ⭐AC Apartments ❤️ of Port Wine Cellars,242741951,Ac,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13473,-8.61169,Entire home/apt,55,3,98,2022-11-28,2.19,3,232,44,86314/AL
33741083,"Apartamento T2, Aeroporto do Porto",251604192,Cristina,MAIA,Moreira,41.23763,-8.66394,Entire home/apt,99,1,2,2022-08-26,0.39,7,260,2,93324/AL
33034223,Welcome to Blue Apartment,76532976,Maria Fatima,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1503,-8.6202,Entire home/apt,45,5,1,2019-04-26,0.02,1,0,0,92714/AL
33440003,(1)75 ㎡ ⭐AC Apartments ❤️ of Port Wine Cellars,242741951,Ac,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13449,-8.61246,Entire home/apt,50,3,50,2022-11-28,2.65,3,258,38,86318/AL
33441203,Liiiving in Porto | Bright Light Studio,30907275,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16026,-8.60547,Entire home/apt,82,2,4,2022-02-15,0.09,113,335,1,46094/AL
33037480,Blu Constellation - Santa Catarina,217922612,Geoatlântico,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15245,-8.60511,Entire home/apt,73,2,50,2022-10-26,1.10,11,356,23,85228/AL
